h h_freq h_norm_F r r_freq r_norm_F t t_freq t_norm_F rank
3298 84 0.9015296 24 2030 1.5031841 9545 78 0.854459 12
3298 84 0.9015296 128 3009 1.0860529 2649 200 1.0466965 0
3299 76 0.9009621 3 8431 0.13043459 3298 84 0.9015296 12
3299 76 0.9009621 13 15998 0.114069685 2623 101 0.89352685 6
3299 76 0.9009621 13 15998 0.114069685 7692 108 0.92836195 4
3299 76 0.9009621 71 2591 1.1702008 3358 96 0.87304825 0
3299 76 0.9009621 119 3740 1.4810672 1432 122 0.9006705 5
3300 36 0.9037651 42 2468 1.1266165 657 1581 1.1530162 0
3300 36 0.9037651 62 697 1.4763088 2028 1039 1.1372966 1
3300 36 0.9037651 84 4198 1.7149895 58 9739 1.2333069 0
3301 52 0.9169748 73 3721 2.0168588 638 842 1.5753201 0
3302 60 0.87401307 13 15998 0.114069685 837 42 0.823597 5
3302 60 0.87401307 61 6278 1.1391914 1698 117 0.92130786 2
3302 60 0.87401307 61 6278 1.1391914 3094 127 0.8764775 0
3303 51 0.8830746 2 2671 1.7832892 413 65 0.90670013 6
3303 51 0.8830746 2 2671 1.7832892 7821 53 0.8935447 34
3303 51 0.8830746 106 603 1.3434736 1685 64 0.99099547 25
3303 51 0.8830746 106 603 1.3434736 3856 133 1.0112768 23
3303 51 0.8830746 106 603 1.3434736 11984 96 0.9911252 206
3304 58 0.8963195 7 9466 1.1578392 6750 129 0.973762 1
3304 58 0.8963195 10 9439 1.8021008 2057 570 1.3622022 2
3304 58 0.8963195 20 12893 2.6776102 58 9739 1.2333069 0
3304 58 0.8963195 44 2649 1.7767434 964 186 1.2228962 4
3304 58 0.8963195 48 2407 1.9806172 635 2696 1.1500467 1
3304 58 0.8963195 52 7268 1.8500432 964 186 1.2228962 4
3305 70 0.96037674 7 9466 1.1578392 4944 92 0.9209945 33
3305 70 0.96037674 44 2649 1.7767434 787 508 1.2944207 3
3305 70 0.96037674 52 7268 1.8500432 787 508 1.2944207 1
3305 70 0.96037674 169 1568 1.2588528 552 824 0.9820817 1
3305 70 0.96037674 212 787 1.0289372 8911 71 0.91313297 1
3306 59 0.9265748 7 9466 1.1578392 3201 77 1.0099682 64
3306 59 0.9265748 10 9439 1.8021008 1385 304 1.3825667 2
3306 59 0.9265748 46 6094 2.1834626 225 786 1.2763568 8
3306 59 0.9265748 46 6094 2.1834626 977 214 1.0271819 9
3306 59 0.9265748 52 7268 1.8500432 248 370 1.4478517 5
3306 59 0.9265748 169 1568 1.2588528 2570 86 0.9214228 4
3307 59 0.77534 411 760 1.2209017 375 1338 1.0026985 1
3307 59 0.77534 720 149 1.1023115 138 6409 1.2119753 0
3308 53 0.7688848 41 798 1.2085679 328 343 0.84112513 4
3308 53 0.7688848 378 334 1.2291795 251 2924 0.9742783 1
3309 41 0.70165557 838 15 0.5164389 1274 688 0.6644673 1
3310 108 0.9281421 10 9439 1.8021008 5539 159 1.2307599 7
3310 108 0.9281421 53 6196 1.0805618 7400 74 0.9339624 4
3310 108 0.9281421 89 254 1.3196018 251 2924 0.9742783 0
3311 63 0.8776798 17 1429 1.9688933 35 1486 1.0222744 0
3311 63 0.8776798 52 7268 1.8500432 1095 1265 1.438653 3
3311 63 0.8776798 53 6196 1.0805618 12300 51 0.9333651 21
3311 63 0.8776798 157 1285 1.0962837 549 50 0.8837808 4
3311 63 0.8776798 184 2331 1.3397291 804 238 1.2597911 2
3312 85 0.84559447 27 2785 1.7825899 134 1120 1.4161556 0
3312 85 0.84559447 27 2785 1.7825899 1580 278 1.3344952 18
3312 85 0.84559447 47 2728 1.3024851 4624 130 0.9948354 24
3313 44 0.89728165 3 8431 0.13043459 11040 42 0.90850466 3
3313 44 0.89728165 84 4198 1.7149895 58 9739 1.2333069 0
3313 44 0.89728165 164 5694 1.48724 1175 702 1.5095747 0
3314 74 0.85359186 15 2655 0.84674066 185 606 0.9264517 11
3314 74 0.85359186 136 3795 0.6693034 4589 215 0.8916516 1
3314 74 0.85359186 809 100 0.50039893 334 856 0.89023775 16
3315 137 0.9550268 3 8431 0.13043459 9495 114 0.949549 19
3315 137 0.9550268 9 9494 1.1570046 12563 81 0.9430902 7
3315 137 0.9550268 13 15998 0.114069685 1689 64 0.925151 11
3315 137 0.9550268 13 15998 0.114069685 1852 62 0.92144454 4
3315 137 0.9550268 13 15998 0.114069685 6789 116 0.98746526 8
3315 137 0.9550268 37 12175 1.5415074 2963 208 1.1774137 10
3315 137 0.9550268 71 2591 1.1702008 3151 86 0.81288576 0
3315 137 0.9550268 80 2732 1.314109 5147 72 0.8078061 28
3315 137 0.9550268 164 5694 1.48724 682 1177 1.4112899 8
3316 38 0.74971604 141 376 1.1322311 138 6409 1.2119753 0
3316 38 0.74971604 240 775 1.2613748 240 3933 1.1217115 0
3316 38 0.74971604 296 782 1.2895237 240 3933 1.1217115 0
3317 162 0.9456747 13 15998 0.114069685 10210 43 0.938354 36
3317 162 0.9456747 13 15998 0.114069685 10618 57 1.0702173 2221
3317 162 0.9456747 24 2030 1.5031841 1474 670 1.298265 3
3317 162 0.9456747 37 12175 1.5415074 234 143 1.0945369 44
3317 162 0.9456747 37 12175 1.5415074 682 1177 1.4112899 6
3317 162 0.9456747 43 5945 2.6499498 101 7235 1.6636782 1
3317 162 0.9456747 67 1772 1.6375158 211 1993 0.9243597 0
3317 162 0.9456747 67 1772 1.6375158 212 696 0.9125315 22
3317 162 0.9456747 80 2732 1.314109 1378 252 1.0324513 11
3318 26 0.7360812 38 5952 1.5031438 4118 65 0.9705664 8
3318 26 0.7360812 38 5952 1.5031438 7529 84 0.89577794 10
3319 74 0.889237 28 5204 1.2002398 11850 20 0.6444713 5
3319 74 0.889237 114 2485 1.1244463 13182 23 0.777028 11
3319 74 0.889237 280 378 1.1492153 138 6409 1.2119753 0
3320 58 0.59043956 145 280 1.144188 1389 161 0.91831183 34
3320 58 0.59043956 302 445 0.7417899 2443 92 0.6571009 3
3320 58 0.59043956 302 445 0.7417899 2922 49 0.66320014 30
3320 58 0.59043956 302 445 0.7417899 3871 55 0.6033857 2
3320 58 0.59043956 302 445 0.7417899 9378 63 0.6216106 25
3320 58 0.59043956 302 445 0.7417899 10451 70 0.6665027 19
3321 60 0.6896579 123 688 1.251053 3472 58 0.7688235 57
3321 60 0.6896579 293 178 0.5968776 5616 266 0.688415 2
3321 60 0.6896579 345 179 0.5949049 5616 266 0.688415 3
3321 60 0.6896579 811 31 0.5327367 2665 74 0.75501204 2
3322 163 0.8877015 43 5945 2.6499498 403 4670 2.2411892 0
3322 163 0.8877015 140 2226 1.4425675 3386 49 0.96813095 24
3322 163 0.8877015 140 2226 1.4425675 5218 57 0.8506781 854
3322 163 0.8877015 140 2226 1.4425675 5612 53 0.92043793 111
3322 163 0.8877015 140 2226 1.4425675 5639 53 0.8984526 151
3323 85 0.8752076 3 8431 0.13043459 4586 89 0.9059291 10
3323 85 0.8752076 22 5858 1.4971094 3045 219 1.0455732 0
3323 85 0.8752076 30 11636 2.1335795 202 575 1.5481902 3
3323 85 0.8752076 168 2909 2.2759562 36 5545 1.5780802 0
3325 58 0.59154755 138 3472 1.2212834 2444 246 0.72526 5
3325 58 0.59154755 293 178 0.5968776 2444 246 0.72526 5
3325 58 0.59154755 293 178 0.5968776 2492 308 0.6820299 1
3325 58 0.59154755 336 344 0.7773057 591 50 0.6088235 10
3325 58 0.59154755 336 344 0.7773057 2524 50 0.5981645 17
3325 58 0.59154755 336 344 0.7773057 3324 40 0.557911 27
3325 58 0.59154755 336 344 0.7773057 10723 44 0.56786287 23
3326 32 0.7239433 13 15998 0.114069685 164 65 0.8007281 3
3326 32 0.7239433 13 15998 0.114069685 8549 65 0.8565085 11
3326 32 0.7239433 73 3721 2.0168588 214 3018 1.4734644 0
3327 85 0.8342928 10 9439 1.8021008 1750 185 1.2659155 3
3327 85 0.8342928 19 2997 1.0815887 10645 74 0.9398809 2
3327 85 0.8342928 210 1010 1.7774765 79 609 1.2485168 1
3328 48 0.9087434 7 9466 1.1578392 3509 40 0.87159103 2
3328 48 0.9087434 7 9466 1.1578392 10537 34 0.95386034 10
3328 48 0.9087434 21 2570 1.9369893 251 2924 0.9742783 0
3328 48 0.9087434 48 2407 1.9806172 635 2696 1.1500467 0
3328 48 0.9087434 52 7268 1.8500432 4 2908 1.4201012 2
3328 48 0.9087434 53 6196 1.0805618 3509 40 0.87159103 0
3328 48 0.9087434 227 1039 1.1230772 5841 80 0.95691925 0
3329 103 0.9856196 13 15998 0.114069685 2405 117 0.96550256 2
3329 103 0.9856196 22 5858 1.4971094 47 65 0.7831855 0
3329 103 0.9856196 22 5858 1.4971094 5703 58 0.64110774 29
3329 103 0.9856196 67 1772 1.6375158 1281 431 0.8716978 0
3329 103 0.9856196 155 1061 1.1159455 4582 155 1.060273 2
3329 103 0.9856196 165 2257 1.3923465 13552 11 0.73100436 28
3329 103 0.9856196 399 218 1.369343 565 123 0.87939197 0
3330 52 0.8914405 9 9494 1.1570046 10479 54 0.91606414 3
3330 52 0.8914405 30 11636 2.1335795 230 4525 1.9534371 0
3330 52 0.8914405 37 12175 1.5415074 4041 49 0.8767938 0
3331 53 0.9582279 61 6278 1.1391914 4988 91 0.92687464 0
3331 53 0.9582279 168 2909 2.2759562 36 5545 1.5780802 0
3331 53 0.9582279 192 748 1.2447423 9559 33 0.7141942 0
3332 49 0.9586362 48 2407 1.9806172 58 9739 1.2333069 4
3332 49 0.9586362 324 217 1.2484505 3628 79 0.7474797 12
3333 47 0.83506864 9 9494 1.1570046 9367 71 0.90550804 2
3333 47 0.83506864 39 1908 0.6676264 438 48 0.88233095 71
3333 47 0.83506864 73 3721 2.0168588 214 3018 1.4734644 6
3333 47 0.83506864 322 409 1.4983116 4824 338 1.1002094 0
3334 109 0.64414823 118 664 0.85757816 2966 205 0.67116845 14
3334 109 0.64414823 118 664 0.85757816 4169 167 0.6329526 3
3334 109 0.64414823 135 361 0.86358124 1144 257 0.6850132 11
3334 109 0.64414823 247 1138 1.3372914 1063 352 0.9049464 30
3334 109 0.64414823 247 1138 1.3372914 1925 484 0.97723633 19
3335 360 0.8449156 15 2655 0.84674066 212 696 0.9125315 28
3335 360 0.8449156 15 2655 0.84674066 2404 105 0.8470643 33
3335 360 0.8449156 15 2655 0.84674066 2539 807 0.9567228 27
3335 360 0.8449156 15 2655 0.84674066 3563 109 0.80733216 50
3335 360 0.8449156 15 2655 0.84674066 4245 132 0.8061438 49
3335 360 0.8449156 69 1938 1.5429428 3741 86 0.95941126 70
3335 360 0.8449156 69 1938 1.5429428 5275 49 0.89429754 218
3335 360 0.8449156 69 1938 1.5429428 9236 58 0.8831384 184
3335 360 0.8449156 136 3795 0.6693034 163 338 0.82635206 3
3335 360 0.8449156 136 3795 0.6693034 212 696 0.9125315 36
3335 360 0.8449156 136 3795 0.6693034 741 154 0.84525967 20
3335 360 0.8449156 136 3795 0.6693034 2990 120 0.81450003 96
3335 360 0.8449156 136 3795 0.6693034 4813 78 0.8389277 94
3335 360 0.8449156 136 3795 0.6693034 8145 95 0.8883787 26
3335 360 0.8449156 156 1797 1.6091558 594 64 0.8696255 14
3335 360 0.8449156 186 1327 1.4566516 8557 63 0.8462826 60
3335 360 0.8449156 186 1327 1.4566516 10125 34 0.70864606 17
3335 360 0.8449156 186 1327 1.4566516 10632 56 0.80277777 1
3335 360 0.8449156 186 1327 1.4566516 10697 37 0.74439824 106
3336 120 0.86486167 15 2655 0.84674066 333 514 0.8335657 19
3336 120 0.86486167 15 2655 0.84674066 653 1122 0.9339195 22
3336 120 0.86486167 15 2655 0.84674066 994 56 0.8817526 18
3336 120 0.86486167 15 2655 0.84674066 1602 462 0.8181881 5
3336 120 0.86486167 15 2655 0.84674066 4203 228 0.84533554 16
3336 120 0.86486167 15 2655 0.84674066 8652 63 0.87123644 23
3336 120 0.86486167 69 1938 1.5429428 2643 77 0.9653672 18
3336 120 0.86486167 136 3795 0.6693034 902 1090 0.9266572 32
3336 120 0.86486167 136 3795 0.6693034 2748 136 0.85197353 8
3336 120 0.86486167 136 3795 0.6693034 4245 132 0.8061438 1
3336 120 0.86486167 136 3795 0.6693034 6477 75 0.86070466 50
3336 120 0.86486167 136 3795 0.6693034 6832 211 0.8584936 9
3336 120 0.86486167 136 3795 0.6693034 7710 217 0.8502362 46
3336 120 0.86486167 136 3795 0.6693034 10243 125 0.85708284 38
3336 120 0.86486167 156 1797 1.6091558 6488 66 0.9576593 0
3336 120 0.86486167 436 210 1.3684093 2749 42 0.87798566 4
3337 130 0.8687943 25 2245 1.5732281 822 272 0.8708895 9
3337 130 0.8687943 25 2245 1.5732281 1180 428 0.80299425 13
3337 130 0.8687943 25 2245 1.5732281 8706 44 0.67998695 17
3337 130 0.8687943 43 5945 2.6499498 101 7235 1.6636782 1
3337 130 0.8687943 144 715 1.4800887 4548 43 0.7590033 2
3337 130 0.8687943 202 2622 1.5323409 3339 174 0.82467943 16
3337 130 0.8687943 202 2622 1.5323409 4243 45 0.74076444 30
3337 130 0.8687943 202 2622 1.5323409 5031 77 0.69747746 18
3337 130 0.8687943 316 78 1.3268241 6890 41 0.78207153 219
3337 130 0.8687943 317 345 1.5379542 58 9739 1.2333069 0
3337 130 0.8687943 362 476 1.164608 138 6409 1.2119753 0
3338 95 0.8457697 77 2592 1.5428189 2442 159 0.8929839 40
3338 95 0.8457697 77 2592 1.5428189 2923 64 0.7795797 82
3338 95 0.8457697 285 490 1.4675695 990 229 0.8603318 4
3338 95 0.8457697 285 490 1.4675695 1683 495 0.9966659 7
3339 174 0.82467943 77 2592 1.5428189 3043 41 0.79118186 44
3339 174 0.82467943 77 2592 1.5428189 7131 39 0.77755326 118
3339 174 0.82467943 77 2592 1.5428189 8512 49 0.76600474 112
3339 174 0.82467943 77 2592 1.5428189 9900 72 0.8566492 55
3339 174 0.82467943 77 2592 1.5428189 9939 51 0.7752049 106
3339 174 0.82467943 230 411 1.521666 1278 822 1.5569086 0
3339 174 0.82467943 285 490 1.4675695 1802 403 1.0152638 2
3340 46 0.72318584 25 2245 1.5732281 1156 776 1.008784 4
3340 46 0.72318584 40 2640 1.1776719 12320 43 0.84631836 2699
3340 46 0.72318584 43 5945 2.6499498 403 4670 2.2411892 1
3340 46 0.72318584 202 2622 1.5323409 4664 112 0.7848986 11
3340 46 0.72318584 368 125 0.90297407 2878 134 0.7819847 0
3341 348 0.9632359 70 421 1.1347625 5560 15 0.56390446 4
3341 348 0.9632359 97 2154 1.5502157 618 354 0.7149347 0
3341 348 0.9632359 97 2154 1.5502157 1025 178 0.62754476 27
3341 348 0.9632359 97 2154 1.5502157 1144 257 0.6850132 2
3341 348 0.9632359 97 2154 1.5502157 2074 141 0.64089423 13
3341 348 0.9632359 105 2055 0.39276186 5603 80 0.7891473 4
3341 348 0.9632359 105 2055 0.39276186 11501 11 0.6512281 3
3341 348 0.9632359 124 1153 1.287131 506 382 0.7315669 1
3341 348 0.9632359 132 760 1.3409277 1520 253 0.6968691 7
3341 348 0.9632359 132 760 1.3409277 5629 315 0.7151452 4
3341 348 0.9632359 190 331 1.0627402 4666 35 0.57159007 1
3341 348 0.9632359 323 747 1.1498352 635 2696 1.1500467 107
3341 348 0.9632359 453 156 0.91077566 4069 156 0.7267304 1
3342 296 0.9746785 0 298 0.973639 6321 120 0.68381447 2
3342 296 0.9746785 23 5186 1.2527578 1990 20 1.039206 14
3342 296 0.9746785 41 798 1.2085679 24 326 0.7362389 1
3342 296 0.9746785 41 798 1.2085679 1023 91 0.72340995 3
3342 296 0.9746785 41 798 1.2085679 1865 104 0.7279941 2
3342 296 0.9746785 97 2154 1.5502157 4169 167 0.6329526 10
3342 296 0.9746785 307 535 1.3057879 2086 75 0.578613 9
3342 296 0.9746785 307 535 1.3057879 3110 69 0.56904316 10
3342 296 0.9746785 378 334 1.2291795 7094 43 0.7646971 3
3342 296 0.9746785 411 760 1.2209017 11097 88 0.69886285 2
3342 296 0.9746785 480 160 1.1260662 138 6409 1.2119753 0
3343 36 0.6943324 144 715 1.4800887 375 1338 1.0026985 9
3343 36 0.6943324 259 215 1.0966675 138 6409 1.2119753 0
3344 30 0.9407757 30 11636 2.1335795 71 559 1.470288 2
3345 65 0.9609724 20 12893 2.6776102 1358 504 1.0307902 29
3345 65 0.9609724 20 12893 2.6776102 2151 404 0.87029713 21
3345 65 0.9609724 46 6094 2.1834626 779 1616 1.2022377 6
3346 94 0.93194723 3 8431 0.13043459 197 130 0.912446 4
3346 94 0.93194723 3 8431 0.13043459 3870 120 0.92117137 3
3346 94 0.93194723 3 8431 0.13043459 9527 66 0.9134069 19
3346 94 0.93194723 13 15998 0.114069685 197 130 0.912446 3
3346 94 0.93194723 22 5858 1.4971094 285 60 0.93846506 4
3346 94 0.93194723 43 5945 2.6499498 403 4670 2.2411892 1
3346 94 0.93194723 67 1772 1.6375158 508 516 0.8603425 2
3346 94 0.93194723 153 1086 1.5255619 7611 229 1.1554302 1
3346 94 0.93194723 164 5694 1.48724 2004 543 1.2250779 0
3347 64 0.89245534 52 7268 1.8500432 3108 192 0.93458736 3
3348 33 0.83269656 30 11636 2.1335795 667 1748 1.6671951 1
3348 33 0.83269656 30 11636 2.1335795 1462 1151 1.8802359 0
3348 33 0.83269656 71 2591 1.1702008 12082 53 0.75238305 0
3349 58 0.86746126 22 5858 1.4971094 7315 139 1.0500112 12
3349 58 0.86746126 67 1772 1.6375158 1281 431 0.8716978 8
3349 58 0.86746126 67 1772 1.6375158 3199 70 0.8311693 10
3349 58 0.86746126 165 2257 1.3923465 12350 31 0.7072893 1
3350 110 0.93808204 16 2835 1.790336 1942 244 1.0196991 3
3350 110 0.93808204 26 12166 1.5635737 310 81 0.9715459 66
3350 110 0.93808204 26 12166 1.5635737 1734 174 0.90471417 75
3350 110 0.93808204 79 5680 1.5151062 4921 221 0.9167395 18
3350 110 0.93808204 79 5680 1.5151062 9464 90 0.9072871 0
3351 61 0.9793229 44 2649 1.7767434 1095 1265 1.438653 0
3351 61 0.9793229 46 6094 2.1834626 1073 1591 1.2722645 5
3351 61 0.9793229 196 717 0.15252113 9924 77 0.9595172 3
3352 75 0.7212733 16 2835 1.790336 238 185 0.92709625 15
3352 75 0.7212733 16 2835 1.790336 975 239 1.0299397 3
3352 75 0.7212733 16 2835 1.790336 1942 244 1.0196991 2
3352 75 0.7212733 16 2835 1.790336 8691 213 1.0343382 6
3352 75 0.7212733 79 5680 1.5151062 390 53 0.9085106 2
3353 27 0.6955807 43 5945 2.6499498 101 7235 1.6636782 0
3354 60 0.96429056 7 9466 1.1578392 712 80 1.0501761 4
3354 60 0.96429056 21 2570 1.9369893 251 2924 0.9742783 4
3354 60 0.96429056 52 7268 1.8500432 4793 89 1.0926359 8
3354 60 0.96429056 169 1568 1.2588528 552 824 0.9820817 0
3355 102 0.8520744 23 5186 1.2527578 2407 185 0.9976259 5
3355 102 0.8520744 25 2245 1.5732281 1466 523 0.971984 0
3355 102 0.8520744 25 2245 1.5732281 1683 495 0.9966659 5
3355 102 0.8520744 40 2640 1.1776719 4415 102 0.91297984 26
3355 102 0.8520744 149 526 0.28069153 3355 102 0.8520744 0
3355 102 0.8520744 202 2622 1.5323409 303 120 0.84811044 20
3355 102 0.8520744 202 2622 1.5323409 1508 326 0.77661806 29
3355 102 0.8520744 379 61 1.3571062 7833 85 0.7661747 2
3355 102 0.8520744 389 335 1.0025572 3191 138 1.0412617 0
3356 123 0.97561663 13 15998 0.114069685 1084 96 0.93918806 3
3356 123 0.97561663 13 15998 0.114069685 1920 82 0.9541499 1
3356 123 0.97561663 13 15998 0.114069685 2807 49 0.97430074 14
3356 123 0.97561663 13 15998 0.114069685 3965 59 0.96716154 6
3356 123 0.97561663 37 12175 1.5415074 1077 375 1.1592201 15
3356 123 0.97561663 37 12175 1.5415074 1092 87 1.1985502 2
3356 123 0.97561663 98 807 1.0485783 2806 68 0.98545486 0
3356 123 0.97561663 155 1061 1.1159455 10397 83 0.91185397 5
3356 123 0.97561663 269 750 1.5149713 335 1383 0.9002866 3
3356 123 0.97561663 269 750 1.5149713 1602 462 0.8181881 8
3356 123 0.97561663 355 271 0.89112854 4659 237 0.87436455 1
3357 72 0.9400347 46 6094 2.1834626 107 1606 1.3561887 6
3357 72 0.9400347 46 6094 2.1834626 1618 654 1.5541797 0
3357 72 0.9400347 172 850 1.0539608 10155 68 0.8964376 0
3357 72 0.9400347 212 787 1.0289372 1084 96 0.93918806 2
3357 72 0.9400347 227 1039 1.1230772 10155 68 0.8964376 6
3358 96 0.87304825 40 2640 1.1776719 6900 25 0.8546619 35
3358 96 0.87304825 40 2640 1.1776719 6919 61 0.9329467 20
3358 96 0.87304825 144 715 1.4800887 375 1338 1.0026985 0
3359 149 1.3275863 2 2671 1.7832892 611 101 1.0370374 314
3359 149 1.3275863 2 2671 1.7832892 2917 140 0.9846046 33
3359 149 1.3275863 2 2671 1.7832892 3056 133 0.9534895 10
3359 149 1.3275863 2 2671 1.7832892 3070 91 1.035432 245
3359 149 1.3275863 2 2671 1.7832892 4016 72 1.0238179 141
3359 149 1.3275863 2 2671 1.7832892 5694 77 0.942238 88
3360 15 0.55838513 138 3472 1.2212834 10 3576 1.076643 2
3361 42 0.5805739 4 2262 1.2643551 10 3576 1.076643 3
3361 42 0.5805739 138 3472 1.2212834 17 3807 1.0094366 2
3362 66 0.7200139 173 538 0.6974776 8 88 0.5578676 0
3364 87 0.9981665 7 9466 1.1578392 1005 111 0.9802978 33
3364 87 0.9981665 7 9466 1.1578392 7811 73 0.8471494 1529
3364 87 0.9981665 21 2570 1.9369893 251 2924 0.9742783 0
3364 87 0.9981665 46 6094 2.1834626 107 1606 1.3561887 3
3364 87 0.9981665 53 6196 1.0805618 7617 71 1.0462253 13
3364 87 0.9981665 418 336 1.0163332 10006 46 0.8669188 0
3365 97 0.9319983 3 8431 0.13043459 5083 79 0.94019455 6
3365 97 0.9319983 30 11636 2.1335795 667 1748 1.6671951 3
3365 97 0.9319983 37 12175 1.5415074 806 813 1.270185 6
3365 97 0.9319983 128 3009 1.0860529 6762 107 0.92937344 2
3366 55 0.93912166 7 9466 1.1578392 4560 162 0.91252023 663
3366 55 0.93912166 21 2570 1.9369893 251 2924 0.9742783 0
3366 55 0.93912166 48 2407 1.9806172 635 2696 1.1500467 1
3368 66 0.91858494 13 15998 0.114069685 5187 55 0.9198852 17
3368 66 0.91858494 22 5858 1.4971094 3268 345 1.0404646 6
3368 66 0.91858494 37 12175 1.5415074 4157 113 0.97975254 6
3369 68 0.8558099 13 15998 0.114069685 3243 153 0.9440017 16
3369 68 0.8558099 13 15998 0.114069685 5187 55 0.9198852 4
3369 68 0.8558099 37 12175 1.5415074 2004 543 1.2250779 9
3369 68 0.8558099 164 5694 1.48724 1740 64 0.7585029 0
3370 24 0.7795156 9 9494 1.1570046 11332 31 0.82664865 5
3370 24 0.7795156 24 2030 1.5031841 7678 37 0.892184 0
3370 24 0.7795156 71 2591 1.1702008 13990 20 0.73096645 0
3370 24 0.7795156 225 1260 1.0621465 9548 42 0.7076103 0
3371 45 0.749033 31 6041 2.1836727 945 195 1.0069519 6
3371 45 0.749033 31 6041 2.1836727 2451 79 0.9494294 46
3371 45 0.749033 31 6041 2.1836727 2466 104 0.9536051 55
3371 45 0.749033 31 6041 2.1836727 10158 61 0.9903565 584
3372 137 0.94840187 13 15998 0.114069685 4149 61 0.9403799 22
3372 137 0.94840187 13 15998 0.114069685 4318 83 0.938265 23
3372 137 0.94840187 13 15998 0.114069685 9716 60 0.8952917 10
3372 137 0.94840187 13 15998 0.114069685 10876 51 0.9111666 18
3372 137 0.94840187 37 12175 1.5415074 1871 384 1.4990723 2
3372 137 0.94840187 43 5945 2.6499498 403 4670 2.2411892 0
3372 137 0.94840187 71 2591 1.1702008 710 89 0.79426646 135
3372 137 0.94840187 613 29 0.8186021 1681 14 0.6459494 301
3376 43 0.8797083 21 2570 1.9369893 251 2924 0.9742783 0
3376 43 0.8797083 46 6094 2.1834626 567 1405 1.3995174 1
3376 43 0.8797083 209 978 1.6280367 8246 187 1.0141523 32
3376 43 0.8797083 227 1039 1.1230772 6222 137 1.0238696 0
3377 152 1.1928203 7 9466 1.1578392 11266 45 0.8501434 0
3377 152 1.1928203 10 9439 1.8021008 791 854 1.2706488 23
3377 152 1.1928203 10 9439 1.8021008 3556 179 1.3630273 354
3377 152 1.1928203 20 12893 2.6776102 247 809 1.0898685 11
3377 152 1.1928203 20 12893 2.6776102 443 918 0.9600979 18
3377 152 1.1928203 20 12893 2.6776102 1785 1130 1.0359377 6
3377 152 1.1928203 20 12893 2.6776102 3170 154 0.8267423 78
3377 152 1.1928203 20 12893 2.6776102 5733 184 0.7915636 65
3377 152 1.1928203 46 6094 2.1834626 3034 196 1.0815322 5
3377 152 1.1928203 46 6094 2.1834626 4153 70 0.92905957 7
3377 152 1.1928203 48 2407 1.9806172 58 9739 1.2333069 8
3377 152 1.1928203 50 3310 1.7224858 972 980 1.344464 23
3377 152 1.1928203 50 3310 1.7224858 1395 368 1.5306087 2
3377 152 1.1928203 50 3310 1.7224858 1749 696 1.4497391 5
3377 152 1.1928203 184 2331 1.3397291 745 684 1.0053083 0
3378 282 1.2618903 11 9465 1.7893641 1329 286 1.0961273 31
3378 282 1.2618903 11 9465 1.7893641 6124 162 1.031497 9
3378 282 1.2618903 11 9465 1.7893641 8351 68 0.9605704 68
3378 282 1.2618903 11 9465 1.7893641 8941 86 1.0251876 77
3378 282 1.2618903 16 2835 1.790336 3253 63 0.8802016 45
3378 282 1.2618903 16 2835 1.790336 5799 130 1.0172175 12
3378 282 1.2618903 26 12166 1.5635737 1361 310 0.91106135 76
3378 282 1.2618903 26 12166 1.5635737 2210 77 0.8787731 48
3378 282 1.2618903 26 12166 1.5635737 4957 73 0.9088966 54
3378 282 1.2618903 26 12166 1.5635737 7378 94 1.032127 6
3378 282 1.2618903 26 12166 1.5635737 8742 69 0.9231235 63
3378 282 1.2618903 26 12166 1.5635737 9987 62 0.8908826 8
3378 282 1.2618903 72 3311 1.7173545 9331 92 1.007896 38
3378 282 1.2618903 79 5680 1.5151062 5359 59 0.8719591 20
3378 282 1.2618903 79 5680 1.5151062 6789 116 0.98746526 23
3379 53 0.9241215 7 9466 1.1578392 5810 181 0.9310434 7
3379 53 0.9241215 10 9439 1.8021008 760 777 1.2289217 0
3379 53 0.9241215 20 12893 2.6776102 714 333 1.0310026 15
3379 53 0.9241215 46 6094 2.1834626 1618 654 1.5541797 1
3380 60 0.8808413 37 12175 1.5415074 423 127 1.0217193 10
3380 60 0.8808413 37 12175 1.5415074 972 980 1.344464 3
3380 60 0.8808413 164 5694 1.48724 806 813 1.270185 2
3380 60 0.8808413 192 748 1.2447423 3517 17 0.6554061 0
3381 524 0.92308474 28 5204 1.2002398 10309 9 0.61162245 4
3381 524 0.92308474 28 5204 1.2002398 12836 8 0.56900483 12
3381 524 0.92308474 43 5945 2.6499498 403 4670 2.2411892 0
3381 524 0.92308474 97 2154 1.5502157 544 164 0.6587686 47
3381 524 0.92308474 102 396 0.74293935 12075 10 0.5835571 31
3381 524 0.92308474 102 396 0.74293935 12836 8 0.56900483 20
3381 524 0.92308474 102 396 0.74293935 13115 8 0.5531958 0
3381 524 0.92308474 102 396 0.74293935 14291 9 0.5817396 28
3381 524 0.92308474 105 2055 0.39276186 247 809 1.0898685 65
3381 524 0.92308474 105 2055 0.39276186 3804 297 0.99514395 8
3381 524 0.92308474 124 1153 1.287131 1804 156 0.64838946 16
3381 524 0.92308474 132 760 1.3409277 1520 253 0.6968691 9
3381 524 0.92308474 323 747 1.1498352 8770 24 0.77378917 44
3381 524 0.92308474 419 480 1.3114848 29 121 0.640961 14
3381 524 0.92308474 453 156 0.91077566 4069 156 0.7267304 0
